"variable","activity","subject","average"
"13417","fBodyGyro-std()-Z","WALKING",7,-0.463270018245614
"13418","fBodyGyro-std()-Z","WALKING",8,-0.1429742348125
"13419","fBodyGyro-std()-Z","WALKING",9,-0.342367223269231
"13420","fBodyGyro-std()-Z","WALKING",10,-0.273292866226415
"13421","fBodyGyro-std()-Z","WALKING",11,-0.498554639491525
"13422","fBodyGyro-std()-Z","WALKING",12,-0.4222565212
"13423","fBodyGyro-std()-Z","WALKING",13,-0.455333900526316
"13424","fBodyGyro-std()-Z","WALKING",14,-0.180232949016949
"13425","fBodyGyro-std()-Z","WALKING",15,-0.543997593703704
"13426","fBodyGyro-std()-Z","WALKING",16,-0.403219791372549
"13427","fBodyGyro-std()-Z","WALKING",17,-0.438768699508197
"13428","fBodyGyro-std()-Z","WALKING",18,-0.54840977125
"13429","fBodyGyro-std()-Z","WALKING",19,-0.220271190807692
"13430","fBodyGyro-std()-Z","WALKING",20,-0.264957205764706
"13431","fBodyGyro-std()-Z","WALKING",21,-0.385505359038462
"13432","fBodyGyro-std()-Z","WALKING",22,-0.253173876956522
"13433","fBodyGyro-std()-Z","WALKING",23,-0.287820868152542
"13434","fBodyGyro-std()-Z","WALKING",24,-0.453337858448276
"13435","fBodyGyro-std()-Z","WALKING",25,-0.603544209459459
"13436","fBodyGyro-std()-Z","WALKING",26,-0.426232090508475
"13437","fBodyGyro-std()-Z","WALKING",27,-0.297847512280702
"13438","fBodyGyro-std()-Z","WALKING",28,-0.308243390425926
"13439","fBodyGyro-std()-Z","WALKING",29,-0.494117483018868
"13440","fBodyGyro-std()-Z","WALKING",30,-0.237941473615385
"13441","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",1,-0.238443565306122
"13442","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",2,-0.422987665106383
"13443","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",3,-0.548164313265306
"13444","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",4,-0.621658471333333
"13445","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",5,-0.374705187021277
"13446","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",6,-0.275667262770833
"13447","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",7,-0.495120053191489
"13448","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",8,-0.268253406210526
"13449","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",9,-0.356561471714286
"13450","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",10,-0.1503916379
"13451","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",11,-0.397220471086957
"13452","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",12,-0.448512990434783
"13453","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",13,-0.427008254255319
"13454","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",14,0.182794696328889
"13455","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",15,-0.3436733
"13456","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",16,-0.521100818723404
"13457","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",17,-0.540949520217391
"13458","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",18,-0.543996110545454
"13459","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",19,-0.215892226769231
"13460","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",20,0.0183050845333333
"13461","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",21,-0.450772139111111
"13462","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",22,-0.377319033611111
"13463","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",23,-0.305896699222222
"13464","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",24,-0.573281905454545
"13465","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",25,-0.506738306724138
"13466","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",26,-0.434482187
"13467","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",27,-0.367816046590909
"13468","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",28,-0.416505886304348
"13469","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",29,-0.416165845833333
"13470","fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",30,-0.371541476129032
"13471","fBodyGyro-std()-Z","WALKING_UPSTAIRS",1,-0.57170784
"13472","fBodyGyro-std()-Z","WALKING_UPSTAIRS",2,-0.218072471479167
"13473","fBodyGyro-std()-Z","WALKING_UPSTAIRS",3,-0.561097649661017
"13474","fBodyGyro-std()-Z","WALKING_UPSTAIRS",4,-0.424533512307692
"13475","fBodyGyro-std()-Z","WALKING_UPSTAIRS",5,-0.380378006808511
"13476","fBodyGyro-std()-Z","WALKING_UPSTAIRS",6,-0.309998085098039
"13477","fBodyGyro-std()-Z","WALKING_UPSTAIRS",7,-0.393062890647059
"13478","fBodyGyro-std()-Z","WALKING_UPSTAIRS",8,0.263202878429268
"13479","fBodyGyro-std()-Z","WALKING_UPSTAIRS",9,-0.165554554220408
"13480","fBodyGyro-std()-Z","WALKING_UPSTAIRS",10,-0.403822082765957
"13481","fBodyGyro-std()-Z","WALKING_UPSTAIRS",11,-0.729928728518519
"13482","fBodyGyro-std()-Z","WALKING_UPSTAIRS",12,-0.396095719423077
"13483","fBodyGyro-std()-Z","WALKING_UPSTAIRS",13,-0.272525011818182
"13484","fBodyGyro-std()-Z","WALKING_UPSTAIRS",14,0.522454216314815
"13485","fBodyGyro-std()-Z","WALKING_UPSTAIRS",15,-0.523744300833333
"13486","fBodyGyro-std()-Z","WALKING_UPSTAIRS",16,-0.387309489901961
"13487","fBodyGyro-std()-Z","WALKING_UPSTAIRS",17,-0.2778914704375
"13488","fBodyGyro-std()-Z","WALKING_UPSTAIRS",18,-0.466022431206897
"13489","fBodyGyro-std()-Z","WALKING_UPSTAIRS",19,-0.207498123525
"13490","fBodyGyro-std()-Z","WALKING_UPSTAIRS",20,0.095476833245098
"13491","fBodyGyro-std()-Z","WALKING_UPSTAIRS",21,0.0130916351042553
"13492","fBodyGyro-std()-Z","WALKING_UPSTAIRS",22,-0.222431794690476
"13493","fBodyGyro-std()-Z","WALKING_UPSTAIRS",23,-0.0822521122215686
"13494","fBodyGyro-std()-Z","WALKING_UPSTAIRS",24,-0.311996408983051
"13495","fBodyGyro-std()-Z","WALKING_UPSTAIRS",25,-0.601112612153846
"13496","fBodyGyro-std()-Z","WALKING_UPSTAIRS",26,-0.362052183090909
"13497","fBodyGyro-std()-Z","WALKING_UPSTAIRS",27,-0.183508696647059
"13498","fBodyGyro-std()-Z","WALKING_UPSTAIRS",28,-0.22624337505098
"13499","fBodyGyro-std()-Z","WALKING_UPSTAIRS",29,-0.444153056530612
"13500","fBodyGyro-std()-Z","WALKING_UPSTAIRS",30,-0.253427074984615
"13501","fBodyAccMag-std()","LAYING",1,-0.7983009404
"13502","fBodyAccMag-std()","LAYING",2,-0.975121387916667
"13503","fBodyAccMag-std()","LAYING",3,-0.968350217419355
"13504","fBodyAccMag-std()","LAYING",4,-0.937187975962963
"13505","fBodyAccMag-std()","LAYING",5,-0.962525369423077
"13506","fBodyAccMag-std()","LAYING",6,-0.905373979824561
"13507","fBodyAccMag-std()","LAYING",7,-0.910542462919231
"13508","fBodyAccMag-std()","LAYING",8,-0.917257979425926
"13509","fBodyAccMag-std()","LAYING",9,-0.921929738394
"13510","fBodyAccMag-std()","LAYING",10,-0.944304974655172
"13511","fBodyAccMag-std()","LAYING",11,-0.976037695614035
"13512","fBodyAccMag-std()","LAYING",12,-0.942133255166667
"13513","fBodyAccMag-std()","LAYING",13,-0.949431319193548
"13514","fBodyAccMag-std()","LAYING",14,-0.859606047058823
"13515","fBodyAccMag-std()","LAYING",15,-0.94550856
"13516","fBodyAccMag-std()","LAYING",16,-0.958111895857143
"13517","fBodyAccMag-std()","LAYING",17,-0.949042531690141
"13518","fBodyAccMag-std()","LAYING",18,-0.987648484461539
"13519","fBodyAccMag-std()","LAYING",19,-0.964056773975904
"13520","fBodyAccMag-std()","LAYING",20,-0.9418940855
"13521","fBodyAccMag-std()","LAYING",21,-0.944449070888889
"13522","fBodyAccMag-std()","LAYING",22,-0.913267251263889
"13523","fBodyAccMag-std()","LAYING",23,-0.958465695416667
"13524","fBodyAccMag-std()","LAYING",24,-0.971063024027778
"13525","fBodyAccMag-std()","LAYING",25,-0.651353241643836
"13526","fBodyAccMag-std()","LAYING",26,-0.966576631710526
"13527","fBodyAccMag-std()","LAYING",27,-0.980296339054054
"13528","fBodyAccMag-std()","LAYING",28,-0.95756401875
"13529","fBodyAccMag-std()","LAYING",29,-0.981599783623188
"13530","fBodyAccMag-std()","LAYING",30,-0.964051810714286
"13531","fBodyAccMag-std()","SITTING",1,-0.928444801702128
"13532","fBodyAccMag-std()","SITTING",2,-0.955575602173913
"13533","fBodyAccMag-std()","SITTING",3,-0.874626592115385
"13534","fBodyAccMag-std()","SITTING",4,-0.9198157096
"13535","fBodyAccMag-std()","SITTING",5,-0.925669291136364
"13536","fBodyAccMag-std()","SITTING",6,-0.939547202909091
"13537","fBodyAccMag-std()","SITTING",7,-0.88691563825
"13538","fBodyAccMag-std()","SITTING",8,-0.93172124
"13539","fBodyAccMag-std()","SITTING",9,-0.8691725114
"13540","fBodyAccMag-std()","SITTING",10,-0.941511952777778
"13541","fBodyAccMag-std()","SITTING",11,-0.948521986037736
"13542","fBodyAccMag-std()","SITTING",12,-0.950647188823529
"13543","fBodyAccMag-std()","SITTING",13,-0.938529931020408
"13544","fBodyAccMag-std()","SITTING",14,-0.929193937222222
"13545","fBodyAccMag-std()","SITTING",15,-0.941195938135593
"13546","fBodyAccMag-std()","SITTING",16,-0.942588250115942
"13547","fBodyAccMag-std()","SITTING",17,-0.9653996796875
"13548","fBodyAccMag-std()","SITTING",18,-0.982226151578947
"13549","fBodyAccMag-std()","SITTING",19,-0.952802277671233
"13550","fBodyAccMag-std()","SITTING",20,-0.942151231515152
"13551","fBodyAccMag-std()","SITTING",21,-0.974447593176471
"13552","fBodyAccMag-std()","SITTING",22,-0.926798029822581
"13553","fBodyAccMag-std()","SITTING",23,-0.927090118382353
"13554","fBodyAccMag-std()","SITTING",24,-0.965852262058824
"13555","fBodyAccMag-std()","SITTING",25,-0.961997268307692
"13556","fBodyAccMag-std()","SITTING",26,-0.934587699141026
"13557","fBodyAccMag-std()","SITTING",27,-0.970885296857143
"13558","fBodyAccMag-std()","SITTING",28,-0.952281424444444
"13559","fBodyAccMag-std()","SITTING",29,-0.971218019833333
"13560","fBodyAccMag-std()","SITTING",30,-0.943543732580645
"13561","fBodyAccMag-std()","STANDING",1,-0.982313804716981
"13562","fBodyAccMag-std()","STANDING",2,-0.960519381481482
"13563","fBodyAccMag-std()","STANDING",3,-0.921836076557377
"13564","fBodyAccMag-std()","STANDING",4,-0.895340042142857
"13565","fBodyAccMag-std()","STANDING",5,-0.886745170714286
"13566","fBodyAccMag-std()","STANDING",6,-0.94456410754386
"13567","fBodyAccMag-std()","STANDING",7,-0.93728796509434
"13568","fBodyAccMag-std()","STANDING",8,-0.938628186322222
"13569","fBodyAccMag-std()","STANDING",9,-0.940265546444444
"13570","fBodyAccMag-std()","STANDING",10,-0.945048242954545
"13571","fBodyAccMag-std()","STANDING",11,-0.981503969574468
"13572","fBodyAccMag-std()","STANDING",12,-0.939741929016393
"13573","fBodyAccMag-std()","STANDING",13,-0.970445378947368
"13574","fBodyAccMag-std()","STANDING",14,-0.939799869833333
"13575","fBodyAccMag-std()","STANDING",15,-0.950204045849057
"13576","fBodyAccMag-std()","STANDING",16,-0.957173571923077
"13577","fBodyAccMag-std()","STANDING",17,-0.975504840641026
"13578","fBodyAccMag-std()","STANDING",18,-0.973264853561644
"13579","fBodyAccMag-std()","STANDING",19,-0.964259110821918
"13580","fBodyAccMag-std()","STANDING",20,-0.918651880273973
"13581","fBodyAccMag-std()","STANDING",21,-0.960041844382022
"13582","fBodyAccMag-std()","STANDING",22,-0.943739135238095
"13583","fBodyAccMag-std()","STANDING",23,-0.955291356470588
"13584","fBodyAccMag-std()","STANDING",24,-0.949522556376812
"13585","fBodyAccMag-std()","STANDING",25,-0.970203660405405
"13586","fBodyAccMag-std()","STANDING",26,-0.963909299324324
"13587","fBodyAccMag-std()","STANDING",27,-0.967529105125
"13588","fBodyAccMag-std()","STANDING",28,-0.923857158227848
"13589","fBodyAccMag-std()","STANDING",29,-0.982247716
"13590","fBodyAccMag-std()","STANDING",30,-0.921733233050847
"13591","fBodyAccMag-std()","WALKING",1,-0.398032586842105
"13592","fBodyAccMag-std()","WALKING",2,-0.577105211694915
"13593","fBodyAccMag-std()","WALKING",3,-0.456373080862069
"13594","fBodyAccMag-std()","WALKING",4,-0.651172628166667
"13595","fBodyAccMag-std()","WALKING",5,-0.519636926071429
"13596","fBodyAccMag-std()","WALKING",6,-0.421683093508772
"13597","fBodyAccMag-std()","WALKING",7,-0.351706780526316
"13598","fBodyAccMag-std()","WALKING",8,-0.360818978541667
"13599","fBodyAccMag-std()","WALKING",9,-0.513891953269231
"13600","fBodyAccMag-std()","WALKING",10,-0.370471943962264
"13601","fBodyAccMag-std()","WALKING",11,-0.584455992033898
"13602","fBodyAccMag-std()","WALKING",12,-0.4088962994
"13603","fBodyAccMag-std()","WALKING",13,-0.438388953157895
"13604","fBodyAccMag-std()","WALKING",14,-0.457490009491525
"13605","fBodyAccMag-std()","WALKING",15,-0.458344792407407
"13606","fBodyAccMag-std()","WALKING",16,-0.592150985098039
"13607","fBodyAccMag-std()","WALKING",17,-0.565162507704918
"13608","fBodyAccMag-std()","WALKING",18,-0.565563056964286
"13609","fBodyAccMag-std()","WALKING",19,-0.324793406057692
"13610","fBodyAccMag-std()","WALKING",20,-0.389934004313725
"13611","fBodyAccMag-std()","WALKING",21,-0.438149791153846
"13612","fBodyAccMag-std()","WALKING",22,-0.381399308043478
"13613","fBodyAccMag-std()","WALKING",23,-0.407577515762712
"13614","fBodyAccMag-std()","WALKING",24,-0.590265845517241
"13615","fBodyAccMag-std()","WALKING",25,-0.632927475540541
"13616","fBodyAccMag-std()","WALKING",26,-0.537183967118644
"13617","fBodyAccMag-std()","WALKING",27,-0.550392604912281
"13618","fBodyAccMag-std()","WALKING",28,-0.511573670555556
"13619","fBodyAccMag-std()","WALKING",29,-0.393257505471698
"13620","fBodyAccMag-std()","WALKING",30,-0.469852794923077
"13621","fBodyAccMag-std()","WALKING_DOWNSTAIRS",1,-0.186530301073469
"13622","fBodyAccMag-std()","WALKING_DOWNSTAIRS",2,-0.0214787881723404
"13623","fBodyAccMag-std()","WALKING_DOWNSTAIRS",3,-0.233849422120408
"13624","fBodyAccMag-std()","WALKING_DOWNSTAIRS",4,-0.263644030288889
"13625","fBodyAccMag-std()","WALKING_DOWNSTAIRS",5,0.0428533623276596
"13626","fBodyAccMag-std()","WALKING_DOWNSTAIRS",6,0.1446227570625
"13627","fBodyAccMag-std()","WALKING_DOWNSTAIRS",7,0.0214440976893617
"13628","fBodyAccMag-std()","WALKING_DOWNSTAIRS",8,-0.156141093578947
"13629","fBodyAccMag-std()","WALKING_DOWNSTAIRS",9,0.0888671674047619
"13630","fBodyAccMag-std()","WALKING_DOWNSTAIRS",10,-0.0616742840815789
"13631","fBodyAccMag-std()","WALKING_DOWNSTAIRS",11,-0.137123060369565
"13632","fBodyAccMag-std()","WALKING_DOWNSTAIRS",12,-0.105124972078261
"13633","fBodyAccMag-std()","WALKING_DOWNSTAIRS",13,-0.210912766382979
"13634","fBodyAccMag-std()","WALKING_DOWNSTAIRS",14,0.178684580868889
"13635","fBodyAccMag-std()","WALKING_DOWNSTAIRS",15,0.153124178119048
"13636","fBodyAccMag-std()","WALKING_DOWNSTAIRS",16,-0.0534137179170213
"13637","fBodyAccMag-std()","WALKING_DOWNSTAIRS",17,-0.0618876767130435
"13638","fBodyAccMag-std()","WALKING_DOWNSTAIRS",18,-0.344299434181818
"13639","fBodyAccMag-std()","WALKING_DOWNSTAIRS",19,0.0828630624102564
"13640","fBodyAccMag-std()","WALKING_DOWNSTAIRS",20,0.000242174637777778
"13641","fBodyAccMag-std()","WALKING_DOWNSTAIRS",21,0.0791271386644444
"13642","fBodyAccMag-std()","WALKING_DOWNSTAIRS",22,-0.0575202606055556
"13643","fBodyAccMag-std()","WALKING_DOWNSTAIRS",23,-0.0453930349148148
"13644","fBodyAccMag-std()","WALKING_DOWNSTAIRS",24,-0.175291708678182
"13645","fBodyAccMag-std()","WALKING_DOWNSTAIRS",25,-0.359437080103448
"13646","fBodyAccMag-std()","WALKING_DOWNSTAIRS",26,0.005749436614
"13647","fBodyAccMag-std()","WALKING_DOWNSTAIRS",27,-0.071212004425
"13648","fBodyAccMag-std()","WALKING_DOWNSTAIRS",28,-0.074058597676087
"13649","fBodyAccMag-std()","WALKING_DOWNSTAIRS",29,-0.0330868111229167
"13650","fBodyAccMag-std()","WALKING_DOWNSTAIRS",30,-0.178535173268548
"13651","fBodyAccMag-std()","WALKING_UPSTAIRS",1,-0.416260101509434
"13652","fBodyAccMag-std()","WALKING_UPSTAIRS",2,-0.36672824375
"13653","fBodyAccMag-std()","WALKING_UPSTAIRS",3,-0.447994369152542
"13654","fBodyAccMag-std()","WALKING_UPSTAIRS",4,-0.301005898461538
"13655","fBodyAccMag-std()","WALKING_UPSTAIRS",5,-0.254091927148936
"13656","fBodyAccMag-std()","WALKING_UPSTAIRS",6,-0.222161433666667
"13657","fBodyAccMag-std()","WALKING_UPSTAIRS",7,-0.415307106666667
"13658","fBodyAccMag-std()","WALKING_UPSTAIRS",8,-0.409282851707317
"13659","fBodyAccMag-std()","WALKING_UPSTAIRS",9,-0.509929461428571
"13660","fBodyAccMag-std()","WALKING_UPSTAIRS",10,-0.361437534680851
"13661","fBodyAccMag-std()","WALKING_UPSTAIRS",11,-0.376027878888889
"13662","fBodyAccMag-std()","WALKING_UPSTAIRS",12,-0.395285130961538
"13663","fBodyAccMag-std()","WALKING_UPSTAIRS",13,-0.409065516363636
"13664","fBodyAccMag-std()","WALKING_UPSTAIRS",14,-0.143253889222222
"13665","fBodyAccMag-std()","WALKING_UPSTAIRS",15,-0.255659340833333
"13666","fBodyAccMag-std()","WALKING_UPSTAIRS",16,-0.418924256078431
"13667","fBodyAccMag-std()","WALKING_UPSTAIRS",17,-0.217393170604167
"13668","fBodyAccMag-std()","WALKING_UPSTAIRS",18,-0.436218933448276
"13669","fBodyAccMag-std()","WALKING_UPSTAIRS",19,-0.368253499
"13670","fBodyAccMag-std()","WALKING_UPSTAIRS",20,-0.320241012294118
"13671","fBodyAccMag-std()","WALKING_UPSTAIRS",21,-0.403357611702128
"13672","fBodyAccMag-std()","WALKING_UPSTAIRS",22,-0.334126221428571
"13673","fBodyAccMag-std()","WALKING_UPSTAIRS",23,-0.410047643333333
"13674","fBodyAccMag-std()","WALKING_UPSTAIRS",24,-0.406283377627119
"13675","fBodyAccMag-std()","WALKING_UPSTAIRS",25,-0.536120293230769
"13676","fBodyAccMag-std()","WALKING_UPSTAIRS",26,-0.274226227272727
"13677","fBodyAccMag-std()","WALKING_UPSTAIRS",27,-0.468707734509804
"13678","fBodyAccMag-std()","WALKING_UPSTAIRS",28,-0.334626168823529
"13679","fBodyAccMag-std()","WALKING_UPSTAIRS",29,-0.155993755897959
"13680","fBodyAccMag-std()","WALKING_UPSTAIRS",30,-0.394508080769231
"13681","fBodyBodyAccJerkMag-std()","LAYING",1,-0.9218039756
"13682","fBodyBodyAccJerkMag-std()","LAYING",2,-0.984568489166667
"13683","fBodyBodyAccJerkMag-std()","LAYING",3,-0.975305377903226
"13684","fBodyBodyAccJerkMag-std()","LAYING",4,-0.958037119259259
"13685","fBodyBodyAccJerkMag-std()","LAYING",5,-0.976381934807692
"13686","fBodyBodyAccJerkMag-std()","LAYING",6,-0.951552664035088
"13687","fBodyBodyAccJerkMag-std()","LAYING",7,-0.965359228076923
"13688","fBodyBodyAccJerkMag-std()","LAYING",8,-0.963791094259259
"13689","fBodyBodyAccJerkMag-std()","LAYING",9,-0.9550947122
"13690","fBodyBodyAccJerkMag-std()","LAYING",10,-0.965377553448276
"13691","fBodyBodyAccJerkMag-std()","LAYING",11,-0.975126531403509
"13692","fBodyBodyAccJerkMag-std()","LAYING",12,-0.961653004
"13693","fBodyBodyAccJerkMag-std()","LAYING",13,-0.978044349516129
"13694","fBodyBodyAccJerkMag-std()","LAYING",14,-0.963607433921569
"13695","fBodyBodyAccJerkMag-std()","LAYING",15,-0.972530077916667
"13696","fBodyBodyAccJerkMag-std()","LAYING",16,-0.98724716
"13697","fBodyBodyAccJerkMag-std()","LAYING",17,-0.979657231408451
"13698","fBodyBodyAccJerkMag-std()","LAYING",18,-0.989710656769231
"13699","fBodyBodyAccJerkMag-std()","LAYING",19,-0.979452188433735
"13700","fBodyBodyAccJerkMag-std()","LAYING",20,-0.979565196911765
"13701","fBodyBodyAccJerkMag-std()","LAYING",21,-0.977604878888889
"13702","fBodyBodyAccJerkMag-std()","LAYING",22,-0.955635614444444
"13703","fBodyBodyAccJerkMag-std()","LAYING",23,-0.986540200694444
"13704","fBodyBodyAccJerkMag-std()","LAYING",24,-0.98328511625
"13705","fBodyBodyAccJerkMag-std()","LAYING",25,-0.963601212876712
"13706","fBodyBodyAccJerkMag-std()","LAYING",26,-0.987901463289474
"13707","fBodyBodyAccJerkMag-std()","LAYING",27,-0.988174859594595
"13708","fBodyBodyAccJerkMag-std()","LAYING",28,-0.972336128625
"13709","fBodyBodyAccJerkMag-std()","LAYING",29,-0.994366667681159
"13710","fBodyBodyAccJerkMag-std()","LAYING",30,-0.968087778
"13711","fBodyBodyAccJerkMag-std()","SITTING",1,-0.981606177446808
"13712","fBodyBodyAccJerkMag-std()","SITTING",2,-0.984124185869565
"13713","fBodyBodyAccJerkMag-std()","SITTING",3,-0.966568852884615
"13714","fBodyBodyAccJerkMag-std()","SITTING",4,-0.9615845194
"13715","fBodyBodyAccJerkMag-std()","SITTING",5,-0.966545323409091
"13716","fBodyBodyAccJerkMag-std()","SITTING",6,-0.947304700363636
"13717","fBodyBodyAccJerkMag-std()","SITTING",7,-0.9684948675
"13718","fBodyBodyAccJerkMag-std()","SITTING",8,-0.97932021173913
"13719","fBodyBodyAccJerkMag-std()","SITTING",9,-0.9493949814
"13720","fBodyBodyAccJerkMag-std()","SITTING",10,-0.983266741481482
"13721","fBodyBodyAccJerkMag-std()","SITTING",11,-0.972289134150943
"13722","fBodyBodyAccJerkMag-std()","SITTING",12,-0.972951443333333
"13723","fBodyBodyAccJerkMag-std()","SITTING",13,-0.988332303469388
"13724","fBodyBodyAccJerkMag-std()","SITTING",14,-0.972959409444444
"13725","fBodyBodyAccJerkMag-std()","SITTING",15,-0.983276251694915
"13726","fBodyBodyAccJerkMag-std()","SITTING",16,-0.982190554782609
"13727","fBodyBodyAccJerkMag-std()","SITTING",17,-0.99031962640625
"13728","fBodyBodyAccJerkMag-std()","SITTING",18,-0.991044297894737
"13729","fBodyBodyAccJerkMag-std()","SITTING",19,-0.983687272739726
"13730","fBodyBodyAccJerkMag-std()","SITTING",20,-0.972597744242424
"13731","fBodyBodyAccJerkMag-std()","SITTING",21,-0.986991549529412
"13732","fBodyBodyAccJerkMag-std()","SITTING",22,-0.967026275967742
"13733","fBodyBodyAccJerkMag-std()","SITTING",23,-0.972117016617647
"13734","fBodyBodyAccJerkMag-std()","SITTING",24,-0.98561372
"13735","fBodyBodyAccJerkMag-std()","SITTING",25,-0.987618801076923
"13736","fBodyBodyAccJerkMag-std()","SITTING",26,-0.989521272820513
"13737","fBodyBodyAccJerkMag-std()","SITTING",27,-0.988531651142857
"13738","fBodyBodyAccJerkMag-std()","SITTING",28,-0.970823336388889
"13739","fBodyBodyAccJerkMag-std()","SITTING",29,-0.989822909333333
"13740","fBodyBodyAccJerkMag-std()","SITTING",30,-0.985294959032258
"13741","fBodyBodyAccJerkMag-std()","STANDING",1,-0.992536003396226
"13742","fBodyBodyAccJerkMag-std()","STANDING",2,-0.97516046
"13743","fBodyBodyAccJerkMag-std()","STANDING",3,-0.94820681442623
"13744","fBodyBodyAccJerkMag-std()","STANDING",4,-0.96003249875
"13745","fBodyBodyAccJerkMag-std()","STANDING",5,-0.943601960178571
"13746","fBodyBodyAccJerkMag-std()","STANDING",6,-0.95538157877193
"13747","fBodyBodyAccJerkMag-std()","STANDING",7,-0.969092161886792
"13748","fBodyBodyAccJerkMag-std()","STANDING",8,-0.979135440925926
"13749","fBodyBodyAccJerkMag-std()","STANDING",9,-0.963593159555556
"13750","fBodyBodyAccJerkMag-std()","STANDING",10,-0.952105964545455
"13751","fBodyBodyAccJerkMag-std()","STANDING",11,-0.98802123106383
"13752","fBodyBodyAccJerkMag-std()","STANDING",12,-0.964145595245902
"13753","fBodyBodyAccJerkMag-std()","STANDING",13,-0.980621262631579
"13754","fBodyBodyAccJerkMag-std()","STANDING",14,-0.969677515666667
"13755","fBodyBodyAccJerkMag-std()","STANDING",15,-0.980184086603774
"13756","fBodyBodyAccJerkMag-std()","STANDING",16,-0.985912716923077
"13757","fBodyBodyAccJerkMag-std()","STANDING",17,-0.989472086666667
"13758","fBodyBodyAccJerkMag-std()","STANDING",18,-0.986277356712329
"13759","fBodyBodyAccJerkMag-std()","STANDING",19,-0.979179149452055
"13760","fBodyBodyAccJerkMag-std()","STANDING",20,-0.936025033013699
"13761","fBodyBodyAccJerkMag-std()","STANDING",21,-0.97192611741573
"13762","fBodyBodyAccJerkMag-std()","STANDING",22,-0.95665395968254
"13763","fBodyBodyAccJerkMag-std()","STANDING",23,-0.9750536875
"13764","fBodyBodyAccJerkMag-std()","STANDING",24,-0.973195509565217
"13765","fBodyBodyAccJerkMag-std()","STANDING",25,-0.982083315
"13766","fBodyBodyAccJerkMag-std()","STANDING",26,-0.981129312702703
"13767","fBodyBodyAccJerkMag-std()","STANDING",27,-0.983022277625
"13768","fBodyBodyAccJerkMag-std()","STANDING",28,-0.954963155316456
"13769","fBodyBodyAccJerkMag-std()","STANDING",29,-0.990327934615385
"13770","fBodyBodyAccJerkMag-std()","STANDING",30,-0.946639846949153
"13771","fBodyBodyAccJerkMag-std()","WALKING",1,-0.103492403002105
"13772","fBodyBodyAccJerkMag-std()","WALKING",2,-0.164091969449153
"13773","fBodyBodyAccJerkMag-std()","WALKING",3,-0.0898519904044828
"13774","fBodyBodyAccJerkMag-std()","WALKING",4,-0.320458701
"13775","fBodyBodyAccJerkMag-std()","WALKING",5,-0.305685376071429
"13776","fBodyBodyAccJerkMag-std()","WALKING",6,-0.0964999702982456
"13777","fBodyBodyAccJerkMag-std()","WALKING",7,-0.022138358
"13778","fBodyBodyAccJerkMag-std()","WALKING",8,-0.276436130125
"13779","fBodyBodyAccJerkMag-std()","WALKING",9,-0.322337536730769
"13780","fBodyBodyAccJerkMag-std()","WALKING",10,0.0502087634986792
"13781","fBodyBodyAccJerkMag-std()","WALKING",11,-0.41744681559322
"13782","fBodyBodyAccJerkMag-std()","WALKING",12,-0.013953908696
"13783","fBodyBodyAccJerkMag-std()","WALKING",13,-0.113591923723684
"13784","fBodyBodyAccJerkMag-std()","WALKING",14,-0.453426008983051
"13785","fBodyBodyAccJerkMag-std()","WALKING",15,-0.342411927851852
"13786","fBodyBodyAccJerkMag-std()","WALKING",16,-0.441447754509804
"13787","fBodyBodyAccJerkMag-std()","WALKING",17,-0.211231860180328
"13788","fBodyBodyAccJerkMag-std()","WALKING",18,-0.444453486071429
"13789","fBodyBodyAccJerkMag-std()","WALKING",19,-0.0222869586038462
"13790","fBodyBodyAccJerkMag-std()","WALKING",20,-0.0310650270227451
"13791","fBodyBodyAccJerkMag-std()","WALKING",21,-0.0186734409634615
